address,number,street,unit,city,state,zip,note
"5525 CANTARA PL 6, Columbus, OH, 43232",5525,CANTARA PL,6,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5636 HIBERNIA DR C, Columbus, OH, 43232",5636,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2832 WYMAN CT A, Columbus, OH, 43232",2832,WYMAN CT,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5490 DUNFIELD LN 4, Columbus, OH, 43232",5490,DUNFIELD LN,4,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5711 HIBERNIA DR A, Columbus, OH, 43232",5711,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5594 AUTUMN CHASE DR B, Columbus, OH, 43232",5594,AUTUMN CHASE DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4585 MONMOUTH CT A, Columbus, OH, 43232",4585,MONMOUTH CT,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2231 COURTSIDE DR E, Columbus, OH, 43232",2231,COURTSIDE DR,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2801 MARWOOD CT B, Columbus, OH, 43232",2801,MARWOOD CT,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2817 CITIZENS PL E, Columbus, OH, 43232",2817,CITIZENS PL,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4621 REFUGEE RD 1C, Columbus, OH, 43232",4621,REFUGEE RD,1C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5056 COVENTRY CT N A, Columbus, OH, 43232",5056,COVENTRY CT N,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5415 YORKSHIRE TERRACE DR 3C, Columbus, OH, 43232",5415,YORKSHIRE TERRACE DR,3C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4611 REFUGEE RD 3F, Columbus, OH, 43232",4611,REFUGEE RD,3F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2802 MARWOOD CT D, Columbus, OH, 43232",2802,MARWOOD CT,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2447 SHORE BLVD E F, Columbus, OH, 43232",2447,SHORE BLVD E,F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5685 HIBERNIA DR B, Columbus, OH, 43232",5685,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"6003 LAKE CLUB CT F, Columbus, OH, 43232",6003,LAKE CLUB CT,F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4551 LAKE SIDE S C, Columbus, OH, 43232",4551,LAKE SIDE S,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4599 MONMOUTH CT 206, Columbus, OH, 43232",4599,MONMOUTH CT,206,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2724 TENNYSON BLVD B, Columbus, OH, 43232",2724,TENNYSON BLVD,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2089 LAKE CLUB TER E, Columbus, OH, 43232",2089,LAKE CLUB TER,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5427 YORKSHIRE TERRACE DR 1C, Columbus, OH, 43232",5427,YORKSHIRE TERRACE DR,1C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2881 TENNYSON BLVD 200, Columbus, OH, 43232",2881,TENNYSON BLVD,200,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4649 COLERIDGE CT C, Columbus, OH, 43232",4649,COLERIDGE CT,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5046 COVENTRY CT N D, Columbus, OH, 43232",5046,COVENTRY CT N,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4601 REFUGEE RD 3H, Columbus, OH, 43232",4601,REFUGEE RD,3H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4661 REFUGEE RD 3D, Columbus, OH, 43232",4661,REFUGEE RD,3D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2942 NATHANIEL BLVD D, Columbus, OH, 43232",2942,NATHANIEL BLVD,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4564 ISINGTON CT 206, Columbus, OH, 43232",4564,ISINGTON CT,206,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4607 REFUGEE RD 1C, Columbus, OH, 43232",4607,REFUGEE RD,1C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5484 LONSDALE PL N UNIT D, Columbus, OH, 43232",5484,LONSDALE PL N,UNIT D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5599 HIBERNIA DR A, Columbus, OH, 43232",5599,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2794 TENNYSON BLVD A, Columbus, OH, 43232",2794,TENNYSON BLVD,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5467 E LIVINGSTON AVE UNIT A, Columbus, OH, 43232",5467,E LIVINGSTON AVE,UNIT A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5704 HIBERNIA DR C, Columbus, OH, 43232",5704,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5580 HIBERNIA DR A, Columbus, OH, 43232",5580,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2748 EASTLAND MALL UNIT A, Columbus, OH, 43232",2748,EASTLAND MALL,UNIT A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5046 COVENTRY CT N A, Columbus, OH, 43232",5046,COVENTRY CT N,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5427 YORKSHIRE TERRACE DR 4A, Columbus, OH, 43232",5427,YORKSHIRE TERRACE DR,4A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4594 ISINGTON CT 205, Columbus, OH, 43232",4594,ISINGTON CT,205,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5097 CEDAR DR A, Columbus, OH, 43232",5097,CEDAR DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5165 CEDAR DR G, Columbus, OH, 43232",5165,CEDAR DR,G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2843 CITIZENS PL F, Columbus, OH, 43232",2843,CITIZENS PL,F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2447 SHORE BLVD E H, Columbus, OH, 43232",2447,SHORE BLVD E,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2371 SHORE BLVD E F, Columbus, OH, 43232",2371,SHORE BLVD E,F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2852 CITIZENS PL C, Columbus, OH, 43232",2852,CITIZENS PL,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5577 HIBERNIA DR C, Columbus, OH, 43232",5577,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5982 LAKE CLUB SQ B, Columbus, OH, 43232",5982,LAKE CLUB SQ,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2726 TENNYSON BLVD B, Columbus, OH, 43232",2726,TENNYSON BLVD,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4655 REFUGEE RD 3E, Columbus, OH, 43232",4655,REFUGEE RD,3E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5040 COVENTRY DR A, Columbus, OH, 43232",5040,COVENTRY DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2796 CITIZENS PL C, Columbus, OH, 43232",2796,CITIZENS PL,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5568 HIBERNIA DR C, Columbus, OH, 43232",5568,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5608 HIBERNIA DR B, Columbus, OH, 43232",5608,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5427 LONSDALE PL S UNIT D, Columbus, OH, 43232",5427,LONSDALE PL S,UNIT D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2510 KIMBERLY PKWY E 101, Columbus, OH, 43232",2510,KIMBERLY PKWY E,101,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1762 LONSDALE PL E UNIT B, Columbus, OH, 43232",1762,LONSDALE PL E,UNIT B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5489 E LIVINGSTON AVE UNIT B, Columbus, OH, 43232",5489,E LIVINGSTON AVE,UNIT B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2824 CITIZENS PL B, Columbus, OH, 43232",2824,CITIZENS PL,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2774 CITIZENS PL B, Columbus, OH, 43232",2774,CITIZENS PL,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2735 TENNYSON BLVD C, Columbus, OH, 43232",2735,TENNYSON BLVD,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4599 REFUGEE RD 3C, Columbus, OH, 43232",4599,REFUGEE RD,3C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2750 TENNYSON BLVD D, Columbus, OH, 43232",2750,TENNYSON BLVD,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4545 LAKE SIDE S C, Columbus, OH, 43232",4545,LAKE SIDE S,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2447 SHORE BLVD E C, Columbus, OH, 43232",2447,SHORE BLVD E,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4617 REFUGEE RD 2D, Columbus, OH, 43232",4617,REFUGEE RD,2D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2881 TENNYSON BLVD 206, Columbus, OH, 43232",2881,TENNYSON BLVD,206,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2881 TENNYSON BLVD 103, Columbus, OH, 43232",2881,TENNYSON BLVD,103,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4657 REFUGEE RD 2K, Columbus, OH, 43232",4657,REFUGEE RD,2K,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4650 HILTON CORPORATE DR 204, Columbus, OH, 43232",4650,HILTON CORPORATE DR,204,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1321 YORKLAND RD UNIT, Columbus, OH, 43232",1321,YORKLAND RD,UNIT,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2772 BRANDY DR 201, Columbus, OH, 43232",2772,BRANDY DR,201,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5357 YORKSHIRE TERRACE DR B, Columbus, OH, 43232",5357,YORKSHIRE TERRACE DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5381 YORKSHIRE TERRACE DR 3B, Columbus, OH, 43232",5381,YORKSHIRE TERRACE DR,3B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5415 YORKSHIRE TERRACE DR 3B, Columbus, OH, 43232",5415,YORKSHIRE TERRACE DR,3B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5427 YORKSHIRE TERRACE DR 3C, Columbus, OH, 43232",5427,YORKSHIRE TERRACE DR,3C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5427 LONSDALE PL S UNIT B, Columbus, OH, 43232",5427,LONSDALE PL S,UNIT B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5439 LONSDALE PL S UNIT C, Columbus, OH, 43232",5439,LONSDALE PL S,UNIT C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5502 DUNFIELD LN 6, Columbus, OH, 43232",5502,DUNFIELD LN,6,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5516 DUNFIELD LN 6, Columbus, OH, 43232",5516,DUNFIELD LN,6,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5536 DUNFIELD LN 1, Columbus, OH, 43232",5536,DUNFIELD LN,1,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5703 HIBERNIA DR A, Columbus, OH, 43232",5703,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5715 HIBERNIA DR C, Columbus, OH, 43232",5715,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2510 KIMBERLY PKWY E UNIT 210, Columbus, OH, 43232",2510,KIMBERLY PKWY E,UNIT 210,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2745 TENNYSON BLVD B, Columbus, OH, 43232",2745,TENNYSON BLVD,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2460 SHORE BLVD W B, Columbus, OH, 43232",2460,SHORE BLVD W,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4619 REFUGEE RD 1D, Columbus, OH, 43232",4619,REFUGEE RD,1D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4580 LAKE SIDE N D, Columbus, OH, 43232",4580,LAKE SIDE N,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4628 CHANNING TER A, Columbus, OH, 43232",4628,CHANNING TER,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5840 HALLRIDGE CIR D, Columbus, OH, 43232",5840,HALLRIDGE CIR,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5853 YORKLAND CT UNIT, Columbus, OH, 43232",5853,YORKLAND CT,UNIT,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5863 YORKLAND CT UNIT, Columbus, OH, 43232",5863,YORKLAND CT,UNIT,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1281 MCNAUGHTEN RD UNIT H, Columbus, OH, 43232",1281,MCNAUGHTEN RD,UNIT H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2744 BRANDY DR 201, Columbus, OH, 43232",2744,BRANDY DR,201,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1862 COVENTRY LN A, Columbus, OH, 43232",1862,COVENTRY LN,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1289 YORKLAND RD UNIT E, Columbus, OH, 43232",1289,YORKLAND RD,UNIT E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"3180 ELIM MANOR CT 209, Columbus, OH, 43232",3180,ELIM MANOR CT,209,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2744 BRANDY DR 102, Columbus, OH, 43232",2744,BRANDY DR,102,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2740 BRANDY DR 102, Columbus, OH, 43232",2740,BRANDY DR,102,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5167 CEDAR DR E, Columbus, OH, 43232",5167,CEDAR DR,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5200 CEDAR DR E, Columbus, OH, 43232",5200,CEDAR DR,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5539 HIBERNIA DR C, Columbus, OH, 43232",5539,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5401 LONSDALE PL S UNIT D, Columbus, OH, 43232",5401,LONSDALE PL S,UNIT D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
